district_id,county_id,subcounty_id,parish_id,district,county,year,subcounty,parish,school_name,ownership,gender,grade,value
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 2,0
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 3,3
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 3,8
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division 4,1
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division 4,3
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division U,3
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division U,5
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Male,Division X,0
d102,c101,s103,p158,Kayunga,Bbaale,2020,Kayonza,Namizo,Namizo UMEA Primary School,Government,Female,Division X,1
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 1,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 1,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 2,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 2,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 3,2
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 3,3
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division 4,6
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division 4,2
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division U,3
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division U,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Male,Division X,0
d102,c101,s103,p151,Kayunga,Bbaale,2020,Kayonza,Kafumba,Nyondo RC Primary School,Government,Female,Division X,0
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 1,0
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 1,0
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 2,4
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 2,2
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 3,1
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 3,1
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division 4,3
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division 4,2
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division U,5
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division U,3
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Male,Division X,0
d102,c101,s103,p157,Kayunga,Bbaale,2020,Kayonza,Namaliri,St Jude Kayonza RC Primary School,Government,Female,Division X,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 1,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 1,1
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 2,3
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 2,4
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 3,6
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 3,4
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division 4,5
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division 4,3
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division U,15
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division U,5
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Male,Division X,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wabunyonyi CU Primary School,Government,Female,Division X,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 1,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 1,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 2,0
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 2,3
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 3,2
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 3,9
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division 4,5
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division 4,5
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division U,3
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division U,26
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Male,Division X,1
d102,c101,s103,p153,Kayunga,Bbaale,2020,Kayonza,Kanywero,Wunga Primary School,Government,Female,Division X,3
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 1,0
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 1,0
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 2,2
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 2,1
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 3,8
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 3,6
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division 4,1
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division 4,2
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division U,6
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division U,7
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Male,Division X,0
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Bisaka Primary School,Government,Female,Division X,0
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 1,1
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 1,0
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 2,2
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 2,0
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 3,4
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 3,4
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division 4,3
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division 4,2
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division U,7
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division U,8
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Male,Division X,1
d102,c101,s104,p143,Kayunga,Bbaale,2020,Kitimbwa,Nkokonjeru,Bulawula Primary School,Government,Female,Division X,2
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 1,2
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 1,1
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 2,20
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 2,13
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 3,9
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 3,9
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division 4,12
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division 4,8
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division U,13
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division U,10
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Male,Division X,3
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya CU Primary School,Government,Female,Division X,4
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 1,0
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 1,0
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 2,15
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 2,13
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 3,14
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 3,13
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division 4,5
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division 4,2
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division U,4
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division U,2
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Male,Division X,0
d102,c101,s104,p139,Kayunga,Bbaale,2020,Kitimbwa,Kitatya,Kitatya RC Primary School,Government,Female,Division X,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division 1,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division 1,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division 2,23
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division 2,20
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division 3,20
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division 3,16
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division 4,6
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division 4,5
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division U,10
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division U,15
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Male,Division X,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Mt Carmel Primary School,Private,Female,Division X,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division 2,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division 2,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division 3,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division 3,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division 4,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division 4,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division U,6
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division U,4
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Male,Division X,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nakaseeta CU Primary School,Government,Female,Division X,1
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division 1,0
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division 1,0
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division 2,4
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division 2,4
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division 3,6
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division 3,5
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division 4,4
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division 4,10
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division U,25
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division U,26
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Male,Division X,7
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo CU Primary School,Government,Female,Division X,5
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division 1,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division 1,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division 2,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division 2,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division 3,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division 3,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division 4,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division 4,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division U,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division U,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Male,Division X,
d102,c101,s104,p144,Kayunga,Bbaale,2020,Kitimbwa,Nakivubo,Nakivubo UMEA Primary School,Government,Female,Division X,
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division 2,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division 2,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division 3,3
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division 3,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division 4,3
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division 4,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division U,8
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division U,6
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Male,Division X,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Namabuga RC Primary School,Government,Female,Division X,5
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division 1,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division 1,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division 2,2
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division 2,1
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division 3,3
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division 3,1
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division 4,3
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division 4,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division U,8
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division U,6
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Male,Division X,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba CU Primary School,Government,Female,Division X,5
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division 1,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division 1,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division 2,8
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division 2,7
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division 3,7
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division 3,5
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division 4,3
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division 4,2
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division U,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division U,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Male,Division X,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Namulaba UMEA Primary School,Government,Female,Division X,9
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division 1,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division 2,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division 2,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division 3,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division 3,1
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division 4,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division 4,2
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division U,7
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division U,5
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Male,Division X,0
d102,c101,s104,p142,Kayunga,Bbaale,2020,Kitimbwa,Kyerima,Nanjwenge CU Primary School,Government,Female,Division X,1
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Nongo CU Primary School Kitimbwa,Government,Male,Division 1,0
d102,c101,s104,p140,Kayunga,Bbaale,2020,Kitimbwa,Namulaba,Nongo CU Primary School Kitimbwa,Government,Female,Division 1,0
